Time (TI),Pressure 1,Pressure 2,Pressure 3,Pressure 4,Pressure 5,Pressure 6,Pressure 7,Pressure 8,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
90225799,0.1342,0.2929,-0.6915,0.6109,0.08186,0.3169,0.48660000000000003,-0.46580000000000005,0.14200000000000002,0.05004,-2.154,104,-41.9,15.6
90225980,0.1272,-0.3398,-0.6353,0.7515000000000001,0.02561,-0.7026,0.2194,-0.515,0.2995,0.3259,-0.9929,189.9,-65.18,21.62
90226174,0.04288,-0.8109000000000001,-0.9306000000000001,0.06252,0.08889000000000001,-0.04168,-0.005522,0.033400000000000006,0.2651,-0.03393,-0.38570000000000004,-110.9,24.7,-25.77
90226361,0.2257,-0.1359,-0.8743000000000001,-0.3452,0.1521,0.338,-0.04771,0.3709,-0.2541,-0.7299,-0.5932000000000001,-151.6,70.89,-6.805
90226545,0.1061,-0.18510000000000001,-0.8814000000000001,0.3789,0.08889000000000001,0.113,0.4726,-0.04394000000000001,0.2756,-0.4313,-1.7910000000000001,60.85,-12.63,10.92
90226738,0.06398000000000001,-0.6984,-0.8532000000000001,0.5265000000000001,0.039670000000000004,0.04972000000000001,0.3038,-0.3955,0.20500000000000002,0.5197,-1.952,177.10000000000002,-51.39,16.22
90226921,0.16240000000000002,-0.31870000000000004,-0.7618,0.08362000000000001,0.011550000000000001,0.04972000000000001,0.07182000000000001,0.07558000000000001,-0.03637,-0.153,-0.791,-64.28,3.4170000000000003,32.160000000000004
90227116,0.1202,-0.8672000000000001,-1.043,0.06956000000000001,0.039670000000000004,-0.34400000000000003,-0.040670000000000005,0.08965000000000001,0.02636,0.15230000000000002,-0.01489,-180,51.26,-16.29
90227299,0.0921,-0.01642,-0.6775,-0.1062,0.1029,0.2184,0.10690000000000001,0.12480000000000001,0.2131,-0.5471,-1.166,-42.46,31.67,-0.6713
90227483,0.16240000000000002,-0.12890000000000001,-0.7618,0.3859,0.0678,-0.15410000000000001,0.5007,-0.304,0.06567,-0.1872,-1.99,81.37,-33.14,17.63
90227676,0.11320000000000001,-0.3539,-0.6915,0.3578,0.03264,0.014560000000000002,0.2546,-0.1915,0.5073,0.5627,-1.116,184.4,-65.41,19.740000000000002
90227860,0.1061,-0.5156000000000001,-0.8673000000000001,0.23120000000000002,-0.03063,0.028620000000000003,0.2054,-0.022840000000000003,0.15030000000000002,0.1645,-0.497,-92.54,26.26,-14.030000000000001
90228046,0.1835,-0.6562,-0.9728,-0.2187,0.07483000000000001,-0.23850000000000002,-0.01958,0.3779,-0.42060000000000003,-0.8642000000000001,-0.5847,-160.10000000000002,64.52,-7.5680000000000005
90228237,-0.03445,-0.7898000000000001,-0.9798,-0.0007524,0.08889000000000001,0.03565,0.1421,0.1177,-0.2048,-0.4675,-1.617,27.96,1.1440000000000001,3.753
90228423,0.1342,-0.2132,-0.7618,0.5125000000000001,0.1029,0.2747,0.3038,-0.3181,0.40230000000000005,0.15130000000000002,-2.056,142.6,-54.18,12.46
90228616,0.0921,-0.45930000000000004,-0.9095000000000001,-0.08512,0.08889000000000001,0.113,-0.03364,0.2513,-0.038810000000000004,-0.21280000000000002,-1.195,48.49,-27.22,3.265
90228800,0.04288,-0.1922,-0.7337,0.006278,0.10990000000000001,0.04972000000000001,0.05072,0.2162,-0.11370000000000001,0.04467,0.12300000000000001,-129.8,19.72,-33.24
90228983,0.14830000000000002,-0.48040000000000005,-0.804,-0.3241,0.08889000000000001,0.07081000000000001,-0.2867,0.4974,-0.08642000000000001,-0.6652,-0.9523,-110.60000000000001,57.22,-3.677
90229177,0.0921,-0.12890000000000001,-0.797,0.1258,0.08186,-0.013560000000000001,0.3249,0.1318,0.18330000000000002,-0.1655,-1.901,53.39,-7.614,16.54
90229359,0.08507,-0.3398,-0.7126,0.40700000000000003,0.039670000000000004,0.4364,0.2194,-0.07909000000000001,-0.037840000000000006,-0.37620000000000003,-1.897,191.70000000000002,-62.11,19.13
90229544,0.1413,-0.3539,-0.9587,-0.3734,0.131,-0.1401,-0.36410000000000003,0.399,-0.3457,0.16010000000000002,-0.7324,-31.64,4.501,-6.256
90229738,0.1061,-1.12,-1.05,-0.3663,0.0678,-0.2174,-0.2656,0.406,-0.0874,0.19060000000000002,0.24020000000000002,-195.60000000000002,70.11,3.402
90229922,0.1342,-0.1078,-0.6986,-0.0359,-0.0025109999999999998,-0.16820000000000002,-0.061770000000000005,0.30760000000000004,-0.06567,-0.5104000000000001,-1.3980000000000001,-33.980000000000004,26.48,3.524
90230106,0.1342,-0.12890000000000001,-0.8111,0.5969,-0.03063,0.1622,0.5991000000000001,-0.3462,0.1047,0.07958000000000001,-2.027,83.35000000000001,-33.49,17.16
90230297,0.09914,-0.3609,-0.7196,0.4984,-0.07282000000000001,-0.09090000000000001,0.24050000000000002,-0.4939,0.1174,-0.1174,-1.34,184.10000000000002,-74.7,25.34
90230482,0.1061,-0.3679,-0.7267,0.4914,0.046700000000000005,0.127,0.36010000000000003,-0.1212,-0.009765,-0.23090000000000002,0.011470000000000001,-76.37,18.87,-14.22
90230675,0.08507,-0.6703,-0.7689,-0.4929,0.1451,0.5137,-0.061770000000000005,0.4763,0.4184,-0.45580000000000004,-0.2775,-145.3,75.04,-6.53
90230857,0.1061,-0.6492,-0.8884000000000001,-0.16240000000000002,0.131,-0.09090000000000001,-0.16720000000000002,0.2162,0.5471,-0.0039059999999999997,-1.707,27.45,1.296,5.142
90231090,0.09914,-0.22030000000000002,-0.6564,0.3297,0.117,0.18330000000000002,0.08588000000000001,-0.058,-0.046630000000000005,0.09326000000000001,-1.7910000000000001,178.5,-64.34,16
90231274,0.16240000000000002,-0.2132,-0.7337,-0.28200000000000003,0.09592,-0.06277,-0.3219,0.3146,0.3168,0.382,-0.8947,-22.01,2.166,-4.165
90231459,0.1061,-0.9375,-0.9236000000000001,-0.31010000000000004,0.011550000000000001,-0.3791,-0.2727,0.42710000000000004,-0.1826,-0.003662,0.2106,-185,53.68,-6.179
90231652,0.1061,-0.5015000000000001,-0.8814000000000001,0.006278,0.0678,0.0005025,0.05072,0.3779,0.4052,-0.5957,-1.562,-47.01,37.39,-3.067
90231834,0.11320000000000001,-0.2625,-0.8111,0.6601,-0.1009,0.05675,0.6272,-0.4587,0.13470000000000001,0.19770000000000001,-2.012,85.17,-40.83,20
90232026,0.1202,-0.4242,-0.7759,0.3929,0.0678,0.3098,0.3108,-0.3462,0.23820000000000002,0.2084,-1.449,169.4,-54.47,19.54
90232210,0.028820000000000002,-0.2695,-0.7196,0.3578,0.011550000000000001,-0.013560000000000001,0.1983,-0.1283,0.33030000000000004,0.11960000000000001,-0.4248,-51.11,13.88,-18.12
90232393,0.2467,0.0117,-0.79,-0.28200000000000003,0.1029,-0.02059,0.01557,0.624,-0.5927,-0.6706000000000001,-0.7766000000000001,-160.4,75.91,-9.826
90232587,0.007732999999999999,-0.389,-0.8814000000000001,0.1258,0.08186,0.05675,0.1351,0.06855,0.27190000000000003,-0.3598,-1.69,43.57,-5.569,7.385
90232770,0.1272,-0.2625,-0.7407,0.8219000000000001,0.08186,0.3942,0.2194,-0.5923,0.7468,0.5832,-1.762,174.4,-72.15,19.45
90232964,0.07101,-0.7265,-0.8532000000000001,0.02034,0.1029,0.2184,0.09994000000000001,0.08261,-0.043210000000000005,-0.026850000000000002,-1.327,27.86,-29.41,0.595
90233150,-0.06961,-0.6984,-0.9236000000000001,-0.1835,0.08889000000000001,-0.35100000000000003,-0.1039,0.3849,-0.22240000000000001,-0.124,0.16160000000000002,-166.20000000000002,51.33,-9.826
90233333,0.09914,0.03982,-0.7196,-0.1062,0.07483000000000001,-0.09090000000000001,0.001508,0.4904,-0.1091,-0.5839,-0.9602,-70.14,40.050000000000004,-1.159
90233518,0.09914,-1.12,-0.8251000000000001,0.3156,0.1451,-0.055740000000000005,0.1351,-0.04394000000000001,0.5754,-0.07104,-1.991,73.54,-23.84,14.63
90233709,0.1342,-0.31170000000000003,-0.7478,0.4562,-0.01657,0.2184,0.01557,-0.1845,0.187,0.5136000000000001,-1.256,205.9,-67.36,19.28
90233895,0.1202,-0.8601000000000001,-0.9657,0.16090000000000002,0.09592,0.09190000000000001,0.06478,-0.022840000000000003,0.15130000000000002,0.33390000000000003,-0.6157,-52.52,7.034,-12.52
90234090,0.1694,-0.7617,-0.8884000000000001,-0.4015,0.08889000000000001,0.08487,0.001508,0.44820000000000004,-0.7021000000000001,-1.0130000000000001,-0.6718000000000001,-168.9,69.67,-5.249
90234272,0.1202,-0.8461000000000001,-0.9236000000000001,-0.28900000000000003,-0.0025109999999999998,-0.04168,-0.08989000000000001,0.2584,0.5097,-0.4409,-1.604,13.21,5.798,1.296
90234457,0.1202,-0.2695,-0.6986,0.6953,0.046700000000000005,-0.04168,0.1913,-0.4025,0.24020000000000002,0.2412,-2.036,103.9,-55.02,12.35
90234650,0.007732999999999999,-0.47340000000000004,-0.7689,0.006278,0.08889000000000001,0.2044,0.2616,0.02637,0.2617,0.33740000000000003,-0.8222,55.35,-24.990000000000002,5.035
90234833,0.04288,-0.47340000000000004,-0.8462000000000001,0.055490000000000005,0.131,-0.133,0.17020000000000002,0.1318,-0.1003,-0.12200000000000001,0.25170000000000003,-126.60000000000001,26.87,-18.6
90235025,0.01476,-0.8109000000000001,-0.7689,-0.3241,0.1521,0.05675,0.09291,0.5677,0.3835,-0.5541,-0.7915000000000001,-97.01,49.53,-4.0280000000000005
90235208,0.0921,-0.1781,-0.9025000000000001,0.2242,0.08889000000000001,0.10590000000000001,0.1632,-0.04394000000000001,0.4675,0.09399,-1.762,67.44,-21.78,8.453
90235400,-0.055540000000000006,-0.7757000000000001,-0.8462000000000001,0.42110000000000003,0.08889000000000001,0.48560000000000003,0.1983,-0.2197,0.12350000000000001,-0.2204,-1.872,218.3,-70.99,25.26
90235584,0.07101,-0.6562,-0.8814000000000001,0.3367,0.00452,0.1903,0.33190000000000003,-0.1212,0.1496,0.09472000000000001,-0.22360000000000002,-39.21,13.48,-15.74
90235778,0.16240000000000002,-1.092,-0.9236000000000001,-0.5562,0.117,0.5911000000000001,-0.01255,0.6802,-0.01855,-0.3947,-0.11520000000000001,-179.20000000000002,86.99,-9.933
90235959,0.07101,-0.2273,-0.8743000000000001,-0.007783,0.00452,0.2184,0.18430000000000002,0.08261,-0.1481,-0.4975,-1.708,-6.835,10.86,7.2780000000000005
90236153,0.11320000000000001,-0.2484,-0.7126,0.7867000000000001,0.07483000000000001,0.4083,0.2124,-0.522,0.4797,0.2099,-2.161,141.3,-68.63,14.05
90236336,0.1202,-0.31870000000000004,-0.804,0.3929,0.039670000000000004,-0.126,0.04369000000000001,-0.2267,0.1511,0.2451,-0.9614,66.8,-34.97,5.859
90236520,0.04288,-0.4101,-0.804,0.189,0.09592,0.2676,0.4515,0.1529,-0.20500000000000002,0.4746,0.1135,-128.6,28.85,-16.78
90236712,0.09914,0.1593,-0.6353,-0.3452,0.08889000000000001,0.3309,0.09994000000000001,0.5959,0.06738000000000001,-0.5854,-1.093,-96.55,61.84,-2.044
90236896,0.1202,-0.6914,-0.9236000000000001,0.3508,0.0678,0.1481,0.2897,-0.008786,0.456,-0.20650000000000002,-1.9080000000000001,49.74,-17.85,11.120000000000001
90237088,0.1272,-0.5648000000000001,-0.8954000000000001,0.7234,0.07483000000000001,-0.08387,0.05775,-0.3322,0.3332,0.6801,-1.343,196.8,-74.78,17.6
90237272,0.1413,-0.1359,-0.7478,0.013300000000000001,-0.05172,0.0005025,-0.08286,0.3568,-0.1411,0.3637,-0.42700000000000005,-30.89,5.34,-9.445
90237458,0.1905,-1.014,-0.9376000000000001,-0.1554,0.08889000000000001,-0.133,-0.03364,0.24430000000000002,-0.0625,-0.4499,0.021720000000000003,-183.5,64.28,-6.561
90237650,0.01476,-0.4312,-0.9025000000000001,-0.3241,0.02561,0.05675,-0.1461,0.24430000000000002,0.37520000000000003,-0.3457,-1.601,9.536,8.422,3.051
90237834,0.1272,-0.10070000000000001,-0.6282,0.632,0.08889000000000001,0.18330000000000002,0.1351,-0.3884,0.5087,0.4062,-1.941,113.10000000000001,-53.29,10.48
90238025,0.07101,-0.5718,-0.797,-0.007783,0.09592,0.15510000000000002,0.1351,0.1177,0.226,-0.08374000000000001,-1.228,79.2,-36.42,8.117
90238209,0.16240000000000002,-0.2836,-0.7337,0.04846,0.018580000000000003,-0.08387,0.10690000000000001,0.1951,0.004882,0.07592,0.1877,-121.7,16.35,-27.580000000000002
90238393,0.16240000000000002,0.03279,-0.6704,-0.4015,0.117,-0.027620000000000002,-0.125,0.44120000000000004,0.04272,-0.8061,-0.9545,-104.80000000000001,59.06,-4.638
90238587,0.049920000000000006,0.1874,-0.7056,0.4,0.08186,-0.027620000000000002,0.3952,-0.036910000000000005,-0.2165,-0.4592,-1.95,66.02,-22.900000000000002,16.15
90238770,0.07101,-0.5226000000000001,-0.8181,0.5758,0.018580000000000003,0.4223,0.036660000000000005,-0.23370000000000002,0.03466,-0.226,-2.0460000000000003,207.3,-72.15,22.68
90238962,-0.055540000000000006,-0.5015000000000001,-0.7759,0.3226,0.1029,-0.013560000000000001,0.34600000000000003,0.005275,0.15940000000000001,0.35400000000000004,-0.5559000000000001,-64.23,19.13,-10.57
90239146,0.1764,-0.8320000000000001,-0.7126,-0.46480000000000005,0.0678,-0.10490000000000001,0.114,0.624,-0.2768,-0.3486,0.05639,-190.9,62.42,-6.896
90239338,0.1202,-0.07267000000000001,-0.7407,-0.014810000000000002,0.08186,-0.126,0.08588000000000001,0.30760000000000004,-0.33340000000000003,-0.5917,-1.583,0.534,13.41,8.102
90239522,0.14830000000000002,-0.2695,-0.7196,0.8500000000000001,-0.05876000000000001,0.5278,0.5288,-0.4587,0.5349,-0.06298000000000001,-2.005,103.30000000000001,-49.13,12.030000000000001
90239713,0.26080000000000003,-0.45930000000000004,-0.8603000000000001,-0.06403,-0.0025109999999999998,0.2606,-0.054740000000000004,0.27240000000000003,0.5373,-0.5505,-0.8645,17.77,12.77,-13.27
90239897,0.02179,-0.5437000000000001,-0.9798,-0.0007524,-0.01657,-0.2315,-0.46950000000000003,0.18100000000000002,0.10350000000000001,0.187,-0.06909000000000001,-158,31.87,28.53
90240081,0.11320000000000001,-0.2414,-0.6845,-0.04997000000000001,0.046700000000000005,0.028620000000000003,-0.5047,0.04746,-0.5727,-0.9711000000000001,-0.9992000000000001,-149.70000000000002,49.92,5.63
90240275,0.0007019,-0.1781,-0.6845,-0.021840000000000002,0.05373000000000001,0.04972000000000001,0.35300000000000004,0.08965000000000001,-0.09667,-0.49820000000000003,-2.106,71.65,-14.23,15.21
90240459,0.06398000000000001,-0.31870000000000004,-0.7267,0.27340000000000003,0.08889000000000001,0.4364,0.4655,0.02637,0.12010000000000001,-0.29000000000000004,-1.933,220,-65.04,18.28
90240644,0.11320000000000001,-0.4242,-0.9165000000000001,0.06252,0.08889000000000001,0.042690000000000006,-0.08286,0.29350000000000004,-0.09155,0.2937,-0.7834,-64.45,20.44,-14.83
90240838,0.2046,-1.028,-0.804,-0.2609,0.039670000000000004,-0.055740000000000005,-1.137,0.3568,-0.279,-0.29100000000000004,0.06982000000000001,-229.70000000000002,66.23,0.3662
90241021,0.1202,0.1804,-0.7548,0.06956000000000001,0.0678,0.24650000000000002,0.5851000000000001,0.04043,0.1923,-0.5966,-1.678,55.46,-1.037,18.580000000000002
90241214,0.02179,-0.7898000000000001,-1.036,0.3015,0.09592,0.5137,0.6343,-0.1212,0.332,-0.278,-1.994,181.70000000000002,-34.75,24.740000000000002
90241397,0.14830000000000002,-0.6843,-1.029,0.07659,0.16620000000000001,-0.02059,-0.16720000000000002,0.16690000000000002,0.20720000000000002,-0.07739,-1.426,40.25,-21.490000000000002,5.355
90241580,0.04288,-0.46640000000000004,-0.8814000000000001,0.1961,0.09592,-0.49160000000000004,0.1351,0.033400000000000006,0.12840000000000001,0.3588,-0.09497000000000001,-167.9,34.5,-13.88
90241773,0.16240000000000002,-0.2343,-0.7689,-0.04997000000000001,0.039670000000000004,0.2958,0.2265,0.2584,0.2141,-0.6625,-0.6452,-99.60000000000001,44.43,-6.851
90241957,0.16240000000000002,-0.04454,-0.8603000000000001,0.42810000000000004,0.07483000000000001,0.16920000000000002,0.35300000000000004,-0.1212,0.5512,-0.49260000000000004,-1.858,99.12,-36.02,16.64
90242151,0.1202,-0.5578000000000001,-0.7337,0.5054000000000001,0.0678,0.04972000000000001,0.05775,-0.1915,0.04809,-0.7834,-2.074,180.4,-51.43,20.03
90242336,0.09914,-0.9797,-1.057,-0.07809,0.08889000000000001,0.2325,-0.005522,0.08965000000000001,0.12250000000000001,0.625,-0.9650000000000001,-66.1,20.18,-18.14
90242522,0.1905,-0.8390000000000001,-0.8321000000000001,-0.1273,0.039670000000000004,-0.3229,-0.2305,0.3568,-0.3491,-0.41960000000000003,-0.12860000000000002,-172.10000000000002,58.82,-0.595
90242714,0.0921,-0.6843,-0.9236000000000001,0.16790000000000002,0.09592,0.2114,0.2546,-0.1212,-0.1704,-0.5668000000000001,-1.497,25.69,-9.14,4.913
90242898,0.1553,0.004673,-0.7689,0.3929,0.09592,0.5700000000000001,0.36010000000000003,-0.1915,0.215,-0.12760000000000002,-2.055,114.60000000000001,-31.990000000000002,15.39
90243080,0.1342,-0.382,-0.8603000000000001,-0.06403,-0.0025109999999999998,0.028620000000000003,-0.1109,0.1388,-0.0029289999999999997,0.1962,-1.101,51.26,-60.24,18.85
90243275,0.01476,-0.2625,-0.5579000000000001,0.182,0.0678,-0.35100000000000003,0.3108,0.02637,0.24430000000000002,0.1237,0.0019529999999999999,-140.1,19.830000000000002,-28.830000000000002
90243458,0.1413,-0.2132,-0.797,-0.5773,0.09592,-0.1471,-0.08286,0.8349000000000001,-0.0476,-0.7294,-1.205,-80.15,53.86,0.2136
90243651,0.21860000000000002,0.26480000000000004,-0.7337,0.3297,0.02561,0.04972000000000001,0.24760000000000001,-0.1353,-0.3623,-0.5397000000000001,-1.905,90.19,-30.990000000000002,17.27
90243833,0.06398000000000001,-0.5929,-0.8321000000000001,0.7094,0.07483000000000001,0.3309,0.036660000000000005,-0.3603,0.1459,-0.17650000000000002,-1.952,206.10000000000002,-61.93,19.45
90244027,0.0921,-0.5578000000000001,-0.9165000000000001,0.2523,0.046700000000000005,0.24650000000000002,0.2968,0.08261,0.1408,0.197,-0.7143,-81.4,25.580000000000002,-13.99
90244211,0.07804000000000001,-0.8109000000000001,-0.8321000000000001,-0.27490000000000003,0.09592,-0.35100000000000003,0.04369000000000001,0.6029,0.09594000000000001,0.01635,0.2551,-174.4,56.85,8.941
90244394,0.1413,-0.5367000000000001,-0.8673000000000001,-0.3593,0.08889000000000001,-0.2174,-0.054740000000000004,0.5607,0.4677,-0.5131,-1.383,0.9155000000000001,13.73,5.737
90244585,0.1553,0.08201000000000001,-0.7478,0.625,0.08186,0.5489,0.4726,-0.3251,0.1494,-0.1335,-2.054,98.95,-29.38,14.89
90244777,0.07804000000000001,-0.3961,-0.79,0.2523,0.03264,-0.4424,0.029630000000000004,-0.1564,0.2768,0.25070000000000003,-0.7866000000000001,75.91,-35.93,8.285
90244962,0.007732999999999999,-0.43820000000000003,-0.7829,0.3578,0.1029,0.028620000000000003,0.2757,-0.27590000000000003,0.1799,-0.1623,-0.045160000000000006,-105.60000000000001,13.1,-22.75
90245146,0.2046,0.03982,-0.6282,-0.2609,0.039670000000000004,0.03565,0.2194,0.6802,-0.2419,-0.5234,-0.5776,-123.10000000000001,52.81,1.8920000000000001
90245340,0.1342,-0.2273,-0.8814000000000001,0.42110000000000003,0.1451,0.2887,0.33190000000000003,-0.1986,-0.31120000000000003,-0.47850000000000004,-1.776,81.05,-28.35,11.88
90245521,0.1272,-0.6351,-0.8532000000000001,0.8992,-0.0025109999999999998,0.113,0.1632,-0.5572,0.09521,-0.2531,-2.045,190.5,-53.75,14.63
90245714,0.0007019,-0.5437000000000001,-0.9236000000000001,0.04846,0.18730000000000002,-0.02059,0.029630000000000004,0.12480000000000001,0.09521,0.2758,-0.9323,-44.99,-0.7476,-8.819
90245899,0.049920000000000006,-0.2836,-0.804,-0.08512,0.05373000000000001,-0.35800000000000004,-0.01255,0.3498,-0.03955,0.12010000000000001,0.02636,-152,31.29,-12.25
90246082,0.11320000000000001,-0.023450000000000002,-0.7478,-0.11320000000000001,0.08889000000000001,0.49970000000000003,0.15610000000000002,0.2021,-0.0021969999999999997,-0.6013000000000001,-1.082,-34.69,22.26,2.868
90246275,0.02179,-0.45930000000000004,-0.7618,0.16790000000000002,0.07483000000000001,0.134,0.1491,0.1318,-0.23650000000000002,-0.2954,-2.0060000000000002,78.01,-23.04,11.700000000000001
90246465,0.1342,-0.6281,-0.7478,0.8851,-0.023600000000000003,-0.2315,0.17020000000000002,-0.6064,0.2514,0.21530000000000002,-1.228,177.4,-49.31,13.32
90246649,0.08507,-0.3398,-0.6704,0.44220000000000004,0.02561,0.10590000000000001,0.2546,-0.3462,0.028800000000000003,0.1303,-0.2187,-63.65,14.64,-13.56
90246834,0.16240000000000002,-0.8039000000000001,-1,-0.5773,0.08889000000000001,-0.10490000000000001,-0.22340000000000002,0.5326000000000001,-0.060540000000000004,-0.3471,-0.1188,-153,50.75,-2.044
90247027,0.1342,-0.6562,-0.8814000000000001,-0.04997000000000001,0.117,-0.08387,-0.040670000000000005,0.5396000000000001,0.0747,-0.5041,-1.528,36.51,-4.226,8.865
90247209,0.1553,0.004673,-0.6212,0.7445,0.0678,0.35900000000000004,0.4374,-0.43060000000000004,-0.1562,-0.2717,-2.032,101.80000000000001,-28.93,8.224
90247402,0.049920000000000006,-0.43820000000000003,-0.9025000000000001,-0.0007524,0.117,-0.33690000000000003,-0.040670000000000005,0.17400000000000002,0.26830000000000004,-0.342,-1.423,27.580000000000002,-13.35,7.934
90247586,0.0921,-0.7336,-0.9446,-0.057,0.08889000000000001,-0.06277,-0.0688,0.24430000000000002,0.17600000000000002,0.1474,-0.1577,-121.80000000000001,27.37,-15.99
90247770,0.1202,-0.7757000000000001,-0.8603000000000001,-0.5632,0.10990000000000001,0.4364,-0.33590000000000003,0.44820000000000004,0.3342,-0.5214,-0.6008,-115.30000000000001,40.550000000000004,-2.029
90247962,0.11320000000000001,-0.22030000000000002,-0.9025000000000001,0.42810000000000004,0.08186,0.4223,0.5780000000000001,-0.27590000000000003,-0.07861000000000001,-0.4274,-1.556,55.480000000000004,-20.11,13.88
90248144,0.1413,-0.5367000000000001,-0.7759,0.9554,0.039670000000000004,0.1762,0.4304,-0.529,0.39640000000000003,0.35960000000000003,-1.715,188.8,-54.51,16.69
90248337,-0.006327999999999999,-0.4172,-0.7759,0.09768,0.060770000000000005,-0.126,0.05775,0.15990000000000001,0.027340000000000003,0.23820000000000002,-0.8,-34.07,-2.807,-5.416
90248521,0.16240000000000002,-0.3468,-0.8673000000000001,-0.2257,0.08186,-0.48460000000000003,-0.16720000000000002,0.3849,-0.2043,-0.050780000000000006,-0.04956000000000001,-134.70000000000002,36.660000000000004,-6.378
